거래일자,지역명,지역상세,건물유형,거래유형,거래금액(만원),보증금(만원),월세(만원),면적(㎡),층수,준공연도,거래중개
2024-05-05,용산구,용산구 16동,빌라,월세,327664,0,199,94.84317908652245,45,2010,직거래
2024-04-17,광진구,광진구 16동,아파트,전세,50936,0,0,157.40862676104126,13,1997,직거래
2024-02-28,관악구,관악구 11동,아파트,공매,70485,20344,0,173.12740251112965,28,2006,직거래
2024-05-06,금천구,금천구 9동,오피스텔,공매,101365,0,0,111.16929731673825,8,2012,직거래
2024-03-30,금천구,금천구 1동,단독주택,경매,207728,47218,0,181.84197811888478,19,2013,경매
2024-05-25,노원구,노원구 10동,다세대주택,매매,63154,0,178,144.37192163046905,4,1998,경매
2024-02-16,금천구,금천구 13동,오피스텔,공매,26928,15455,144,184.82444300929475,23,2004,중개
2024-09-20,동작구,동작구 3동,오피스텔,전세,34764,0,277,89.90603798087855,28,1992,직거래
2024-07-22,강북구,강북구 13동,빌라,전세,172418,0,0,189.96790873799915,4,2010,중개
2024-10-12,강동구,강동구 5동,주상복합,공매,45317,15784,0,49.51783495259669,27,1982,직거래
2024-08-21,강북구,강북구 19동,단독주택,전세,838760,0,0,126.90873989454876,2,2021,중개
2024-04-10,강남구,강남구 9동,다세대주택,월세,30512,0,35,137.61774635138516,34,2012,직거래
2024-05-14,은평구,은평구 15동,주상복합,매매,69538,0,238,193.87103692026324,16,1986,직거래
2024-07-05,송파구,송파구 9동,빌라,매매,105939,0,0,187.64450609716266,47,1996,경매
2024-05-16,강북구,강북구 18동,상가,매매,20134,19245,106,23.57838356551047,30,1984,직거래
2024-02-19,구로구,구로구 12동,다세대주택,월세,30309,5440,0,168.84630361403498,9,1989,경매
2024-12-08,관악구,관악구 10동,오피스텔,월세,19853,0,192,53.64371626887391,35,1996,중개
2024-12-04,마포구,마포구 11동,주상복합,전세,133612,0,99,102.59144112850097,12,2016,직거래
2024-07-27,은평구,은평구 14동,아파트,전세,6479,10165,0,143.62781887861325,33,2014,중개
2024-07-14,송파구,송파구 5동,오피스텔,매매,28613,59390,0,45.33380541040758,38,2010,경매
2024-06-27,중구,중구 4동,단독주택,매매,137302,45068,0,39.30244431851423,18,2013,경매
2024-05-24,송파구,송파구 19동,아파트,월세,87541,0,0,43.77771231117324,9,2015,경매
2024-02-24,광진구,광진구 12동,단독주택,공매,230128,0,192,196.20952619264793,27,1989,중개
2024-04-12,구로구,구로구 7동,상가,공매,86557,2386,54,136.07395520548278,33,1993,직거래
2024-08-25,마포구,마포구 15동,빌라,매매,55530,8888,0,92.75458415360252,10,1997,경매
2024-12-23,노원구,노원구 14동,빌라,월세,45624,0,0,133.15378878251295,8,1996,직거래
2024-05-02,성북구,성북구 14동,오피스텔,매매,329175,39947,116,123.61905132890821,28,2006,직거래
2024-06-30,서초구,서초구 10동,상가,전세,24989,19570,95,37.206872534485534,1,1992,경매
2024-03-02,구로구,구로구 12동,단독주택,월세,65868,49712,277,73.6130020314985,7,1981,직거래
2024-07-17,금천구,금천구 11동,단독주택,경매,39267,0,126,101.905871441959,23,2001,직거래
2024-09-24,구로구,구로구 14동,오피스텔,월세,139585,42373,0,144.0812208138688,42,2003,중개
2024-04-07,중구,중구 15동,아파트,공매,80315,38458,0,59.104383046558475,23,1980,중개
2024-08-11,양천구,양천구 1동,주상복합,월세,31294,12510,0,35.13981787574343,13,1981,경매
2024-09-25,마포구,마포구 11동,다세대주택,전세,125296,43657,0,114.53928529356212,29,2019,경매
2024-09-23,영등포구,영등포구 10동,주상복합,공매,134868,20263,263,42.191551878689,10,2003,중개
2024-12-12,송파구,송파구 1동,빌라,월세,74845,25681,0,102.37279386609939,11,1999,경매
2024-10-30,양천구,양천구 4동,단독주택,경매,79873,49137,0,158.82556022831884,44,2001,경매
2024-12-04,금천구,금천구 3동,주상복합,전세,66210,0,257,191.3705152934979,40,2015,중개
2024-11-05,서초구,서초구 3동,빌라,경매,105201,20283,0,51.019022421330504,35,2009,중개
2024-02-01,마포구,마포구 11동,오피스텔,경매,27939,21523,0,57.201128802033644,39,2003,직거래
2024-01-11,노원구,노원구 9동,오피스텔,월세,95393,0,58,41.03684951967233,37,1992,경매
2024-03-08,동작구,동작구 17동,단독주택,경매,173845,51982,0,119.8245208764124,9,2020,직거래
2024-10-05,용산구,용산구 19동,아파트,공매,105609,22865,0,37.90308754139417,18,2002,직거래
2024-12-29,양천구,양천구 13동,단독주택,경매,112618,0,0,27.721461978842903,40,1998,경매
2024-08-22,송파구,송파구 4동,단독주택,월세,26469,18664,0,92.02691970305213,13,2005,경매
2024-10-01,서대문구,서대문구 17동,주상복합,매매,79101,0,0,55.105441722047786,6,1999,중개
2024-03-22,은평구,은평구 9동,빌라,공매,61791,28125,0,186.01860407976793,19,1993,직거래
2024-03-23,강북구,강북구 6동,상가,전세,64246,18596,181,88.32636447585217,44,2002,경매
2024-02-06,동대문구,동대문구 1동,아파트,공매,36521,0,231,59.426905095570525,16,2006,직거래
2024-11-20,관악구,관악구 19동,다세대주택,경매,45636,5331,43,114.34007742085193,22,1987,직거래
2024-11-13,구로구,구로구 19동,아파트,월세,129829,0,0,88.10397633128375,1,2007,직거래
2024-11-26,강북구,강북구 5동,상가,월세,59199,0,0,96.82237463141351,49,1982,직거래
2024-04-01,은평구,은평구 7동,아파트,매매,191793,0,0,80.27411862371815,42,2016,경매
2024-05-14,서대문구,서대문구 6동,단독주택,월세,281636,55845,0,75.39491298940764,-2,2013,직거래
2024-09-21,동작구,동작구 18동,상가,매매,287456,0,234,128.25678534046415,27,2013,중개
2024-03-11,노원구,노원구 6동,아파트,경매,106248,0,0,45.80302772966986,29,2012,직거래
2024-09-30,마포구,마포구 14동,오피스텔,전세,96849,47086,0,172.5761263973677,8,2019,중개
2024-04-01,동대문구,동대문구 8동,상가,전세,56641,0,0,53.584407108762456,37,2014,직거래
2024-12-05,중랑구,중랑구 17동,오피스텔,전세,75325,41631,0,179.34121715801106,24,1991,직거래
2024-11-23,성동구,성동구 3동,상가,공매,134658,0,0,79.8974687604223,37,2020,중개
2024-12-13,서초구,서초구 13동,주상복합,경매,44545,0,0,93.6175706720902,40,2007,중개
2024-05-24,중구,중구 2동,오피스텔,전세,49380,0,0,94.52018930263995,2,2011,경매
2024-07-19,은평구,은평구 12동,주상복합,공매,64419,0,0,112.97224327242343,12,2023,중개
2024-05-16,강남구,강남구 13동,빌라,전세,35344,24054,0,90.23527410498242,15,2021,직거래
2024-08-26,도봉구,도봉구 13동,단독주택,전세,63054,0,0,142.89546392119266,8,2003,중개
2024-05-21,서대문구,서대문구 11동,다세대주택,경매,68211,17284,247,132.46322732009526,11,2015,경매
2024-09-19,송파구,송파구 8동,단독주택,경매,35926,0,0,123.25998755882175,2,1980,직거래
2024-03-02,영등포구,영등포구 12동,오피스텔,월세,71714,0,0,44.1734535911336,45,1996,경매
2024-04-07,중구,중구 16동,단독주택,전세,37231,0,260,124.36989342803548,39,2002,중개
2024-04-03,송파구,송파구 9동,단독주택,매매,65996,0,264,84.30876595928812,46,2020,직거래
2024-09-28,용산구,용산구 4동,상가,월세,88896,0,0,119.16995489130854,44,2019,경매
2024-05-16,중구,중구 12동,오피스텔,경매,75522,65447,36,122.71595285810807,24,2001,직거래
2024-03-23,구로구,구로구 14동,빌라,공매,20179,20733,140,142.33537189994115,22,2007,중개
2024-01-17,영등포구,영등포구 18동,오피스텔,월세,27320,0,0,189.73198185241142,10,1989,직거래
2024-03-02,동대문구,동대문구 9동,주상복합,경매,294518,10380,108,53.603106664577005,20,2002,경매
2024-04-30,관악구,관악구 1동,오피스텔,경매,137151,0,0,72.25354694792618,34,2011,직거래
2024-03-26,성동구,성동구 14동,오피스텔,월세,144307,0,89,109.69844773668505,9,1995,직거래
2024-02-18,강서구,강서구 9동,주상복합,매매,47525,0,0,165.872349354617,33,1992,중개
2024-03-15,강북구,강북구 16동,오피스텔,매매,20105,0,0,180.5225080669684,13,2016,경매
2024-09-07,서초구,서초구 19동,단독주택,공매,91208,0,0,175.1290635484285,14,2016,중개
2024-08-18,노원구,노원구 17동,오피스텔,공매,113091,13167,0,141.6423734530373,4,2009,경매
2024-02-24,종로구,종로구 7동,아파트,월세,43024,0,191,81.95093897020749,1,1983,직거래
2024-05-22,중구,중구 7동,상가,월세,183131,0,0,121.62286254928004,41,2012,경매
2024-07-20,강동구,강동구 6동,상가,경매,46541,0,0,25.267179650119793,31,2012,중개
2024-06-06,용산구,용산구 15동,빌라,전세,32295,11517,128,152.48972260690212,10,2023,중개
2024-08-26,중구,중구 8동,빌라,경매,70157,0,153,42.96642307172789,13,1990,중개
2024-06-05,중랑구,중랑구 14동,단독주택,공매,147280,26195,0,84.0990619134127,1,1994,직거래
2024-04-21,서초구,서초구 1동,아파트,공매,19558,0,0,46.995864347278044,20,2000,경매
2024-03-25,광진구,광진구 19동,다세대주택,경매,14175,0,0,158.37226280818447,12,1998,직거래
2024-07-15,관악구,관악구 3동,주상복합,매매,274995,7756,0,57.529005491766895,23,2007,중개
2024-08-23,관악구,관악구 15동,다세대주택,공매,140655,193074,75,76.88923313039675,21,1986,직거래
2024-05-10,금천구,금천구 1동,다세대주택,매매,126441,0,0,142.9330868375717,21,2007,중개
2024-01-16,마포구,마포구 11동,빌라,월세,232810,0,0,192.42425916022663,46,2012,경매
2024-10-01,강서구,강서구 15동,상가,매매,173603,31952,218,86.7718363536237,28,1980,중개
2024-05-25,송파구,송파구 8동,아파트,전세,45294,0,0,190.55413649922284,32,2006,중개
2024-04-12,강남구,강남구 8동,아파트,매매,459373,33158,0,104.3318089855684,4,1999,경매
2024-02-24,강서구,강서구 19동,다세대주택,월세,37269,0,67,140.72951462726866,-1,1980,중개
2024-01-01,광진구,광진구 5동,주상복합,경매,68925,0,0,45.32740954860337,30,1986,경매
2024-11-04,동작구,동작구 10동,다세대주택,경매,29797,0,75,178.92670140107526,22,1987,중개
2024-12-05,송파구,송파구 4동,다세대주택,월세,18112,0,0,102.26041568784932,18,2003,경매
2024-12-12,동작구,동작구 7동,다세대주택,월세,163540,9920,90,114.71155772052647,25,2002,직거래
2024-05-18,광진구,광진구 17동,오피스텔,경매,38805,0,0,168.89360856415792,26,1984,중개
2024-09-21,용산구,용산구 6동,오피스텔,경매,14567,0,0,191.16406786660977,36,2018,직거래
2024-07-18,종로구,종로구 14동,다세대주택,전세,36143,0,59,24.947335069286773,29,1990,중개
2024-01-14,동대문구,동대문구 12동,빌라,매매,34862,0,0,87.23397866232118,34,1985,직거래
2024-11-30,도봉구,도봉구 19동,상가,매매,157214,32994,0,80.02226369569651,28,1987,중개
2024-03-17,성동구,성동구 18동,오피스텔,공매,21480,42877,0,82.97102459121172,28,2015,경매
2024-11-14,구로구,구로구 16동,오피스텔,공매,67388,31734,0,21.902082099399728,-1,1995,경매
2024-09-11,송파구,송파구 3동,빌라,공매,34758,0,0,63.73956671494936,22,1982,중개
2024-08-03,마포구,마포구 8동,다세대주택,경매,54219,0,0,130.7586828112707,18,1982,직거래
2024-12-10,동작구,동작구 11동,아파트,공매,70127,0,86,72.70209742761999,28,2015,중개
2024-10-08,영등포구,영등포구 9동,빌라,매매,191823,15833,0,131.53954729154756,17,2019,중개
2024-02-11,마포구,마포구 15동,주상복합,공매,73033,0,72,54.06276845814468,49,2005,직거래
2024-04-16,서초구,서초구 3동,다세대주택,공매,62695,0,203,186.24848023602522,24,1994,경매
2024-10-08,강북구,강북구 5동,다세대주택,경매,21617,122272,0,52.867483595677875,19,2022,중개
2024-10-01,광진구,광진구 3동,다세대주택,월세,27989,0,0,137.10346239968231,6,1989,직거래
2024-02-27,강동구,강동구 11동,오피스텔,월세,247426,25656,0,106.47147587641763,6,1980,직거래
2024-10-04,은평구,은평구 19동,단독주택,경매,57066,45077,0,133.89873341543696,38,1980,직거래
2024-08-27,강동구,강동구 18동,단독주택,공매,45548,24748,0,72.01692276352392,1,2004,직거래
2024-11-29,중구,중구 7동,아파트,경매,21693,0,0,179.27711129833557,46,1985,경매
2024-04-11,중랑구,중랑구 18동,빌라,전세,25050,31490,0,78.60382996687912,6,1982,직거래
2024-08-03,서초구,서초구 8동,단독주택,월세,118169,0,0,60.98359266732772,-1,1980,중개
2024-02-07,은평구,은평구 12동,다세대주택,매매,113585,0,0,112.32734380243092,12,2002,직거래
2024-09-11,강남구,강남구 14동,아파트,전세,41048,35910,0,105.23969003850286,37,2009,경매
2024-04-26,서초구,서초구 1동,단독주택,월세,142030,0,116,22.412866565358385,13,1988,경매
2024-10-31,동작구,동작구 16동,주상복합,공매,75528,0,108,165.54551049723761,44,1992,경매
2024-03-14,노원구,노원구 3동,아파트,전세,51593,29847,0,152.09857518927353,23,1990,중개
2024-01-27,은평구,은평구 1동,단독주택,공매,58706,0,0,27.833633364037293,3,2021,중개
2024-04-21,송파구,송파구 17동,단독주택,공매,83943,0,0,49.46773745162906,41,2003,중개
2024-10-30,서대문구,서대문구 3동,다세대주택,공매,52852,0,39,146.11840919981375,43,1993,중개
2024-06-14,영등포구,영등포구 9동,단독주택,월세,323699,0,0,84.60433837964551,29,1989,직거래
2024-07-04,은평구,은평구 7동,빌라,전세,82753,0,129,72.88436518679134,44,1992,중개
2024-07-01,송파구,송파구 16동,빌라,공매,342116,0,195,32.51140337273478,46,2013,경매
2024-11-03,광진구,광진구 13동,아파트,경매,24832,30855,225,166.71331832286978,6,1987,경매
2024-05-10,노원구,노원구 12동,다세대주택,공매,57273,0,0,174.12392750449166,14,1998,경매
2024-02-15,도봉구,도봉구 8동,단독주택,경매,173942,0,0,53.50378778625791,21,2004,경매
2024-06-01,서초구,서초구 11동,아파트,경매,69052,0,0,21.1681138496595,5,1982,직거래
2024-12-03,서대문구,서대문구 4동,주상복합,경매,45226,0,0,197.19488615259198,3,1986,직거래
2024-10-02,관악구,관악구 16동,상가,공매,82551,95444,0,73.998464699668,43,1999,경매
2024-10-17,강남구,강남구 9동,다세대주택,전세,44810,0,283,96.91936867532141,9,2022,직거래
2024-01-17,강서구,강서구 7동,상가,공매,52314,34750,0,68.09730981618243,43,1989,경매
2024-12-12,서대문구,서대문구 15동,주상복합,월세,40957,0,0,123.60388262571564,5,1998,직거래
2024-11-29,송파구,송파구 6동,아파트,공매,188596,28285,0,102.03638651506206,33,1996,중개
2024-02-13,강동구,강동구 15동,주상복합,매매,55770,0,231,56.274860525283636,27,1989,경매
2024-05-20,성동구,성동구 8동,단독주택,공매,35457,93654,102,83.49832385425204,3,1997,직거래
2024-12-12,관악구,관악구 10동,오피스텔,매매,264564,0,247,151.59365871221874,34,1999,직거래
2024-07-21,마포구,마포구 6동,주상복합,경매,24161,21121,0,134.0174612201279,16,2021,직거래
2024-01-23,종로구,종로구 16동,상가,매매,49479,8608,0,128.45204075956798,3,1998,직거래
2024-10-07,강북구,강북구 1동,빌라,월세,23685,0,96,87.74671291368817,42,1980,경매
2024-10-04,금천구,금천구 16동,상가,경매,153894,28078,0,188.42093535471065,49,1988,중개
2024-12-02,노원구,노원구 7동,오피스텔,매매,38405,0,30,56.22556896288337,28,1990,중개
2024-11-21,구로구,구로구 3동,아파트,월세,260440,0,0,72.37559103479578,45,2006,중개
2024-01-27,은평구,은평구 9동,주상복합,월세,90664,36199,0,190.98246699551626,19,2022,경매
2024-07-15,영등포구,영등포구 14동,상가,경매,82881,0,127,152.87902402453759,7,2009,중개
2024-04-16,노원구,노원구 17동,오피스텔,경매,108581,35701,0,111.12531220951884,12,2016,중개
2024-10-27,송파구,송파구 2동,주상복합,전세,344312,28301,0,46.321805383077546,6,1999,경매
2024-07-04,서초구,서초구 16동,상가,월세,23054,7491,209,68.02468077660524,48,1995,경매
2024-11-05,성북구,성북구 17동,상가,월세,162227,0,0,158.85915843698493,23,2012,직거래
2024-05-06,중구,중구 3동,단독주택,경매,117955,27070,0,90.55660032325282,12,2011,직거래
2024-11-22,중구,중구 3동,아파트,전세,37069,0,0,165.98289984727808,29,2008,경매
2024-01-02,양천구,양천구 17동,단독주택,매매,17005,0,0,45.38894424497123,13,2004,중개
2024-03-31,중구,중구 18동,주상복합,경매,302215,42642,0,184.05727559087615,39,1998,중개
